label,nodeType,order,path,price,description,link,imageLink,Zomato
Corn Cheese,ProductType,8,"Inventory,Food,Cafe,Maggie,Vegeterian,",70,,https://drive.google.com/file/d/17hVBBi_3VTVwabYL1xDaZqrYHLDCpCYb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/CornCheese.jpg,90
Corn Cheese and Paneer,ProductType,9,"Inventory,Food,Cafe,Maggie,Vegeterian,",80,,https://drive.google.com/file/d/1dfqEtum_0uvC137z5e8R3zUsULTq0lTZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/CornCheesePaneer.jpg,
Schezwan Maggie,ProductType,10,"Inventory,Food,Cafe,Maggie,Vegeterian,",60,,https://drive.google.com/file/d/1FBCBQsxOtnkxqRy2Ld17n_kb-mTwx9I0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/SchezwanMaggie.jpg,
Schezwan Cheese Maggie,ProductType,11,"Inventory,Food,Cafe,Maggie,Vegeterian,",70,,https://drive.google.com/file/d/1EfPr-DtM-W-JLNxK8wr7xU2KZlEcR26n/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/SchezwanCheeseMaggie.jpg,
Pasta,ProductClass,1,"Inventory,Food,Cafe,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-6/Pasta.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Cafe,Pasta,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Cafe,Pasta,",,,,,
Veg Pasta,ProductType,4,"Inventory,Food,Cafe,Pasta,Vegeterian,",70,,https://drive.google.com/file/d/1eVK1W7gKXbJ076BPmWBsib-iud_4SeN4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegPasta.jpg,90
Cheese Pasta,ProductType,5,"Inventory,Food,Cafe,Pasta,Vegeterian,",80,,https://drive.google.com/file/d/1pggTZVZu-r3xOjbwhBNIplWYa0Q1Mtr5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/CheesePasta.jpg,100
Cheese Panner Pasta,ProductType,6,"Inventory,Food,Cafe,Pasta,Vegeterian,",90,,https://drive.google.com/file/d/1e3hpAftkkzJZxBQ1jXpuYBMdXiIREnuf/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/CheesePannerPasta.jpg,
Corn Pasta,ProductType,7,"Inventory,Food,Cafe,Pasta,Vegeterian,",70,,https://drive.google.com/file/d/1clZ3zP_LixfE0sUCn8pR5ZPTWa0LAiC0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/CornPasta.jpg,90
Corn and Cheese Pasta,ProductType,8,"Inventory,Food,Cafe,Pasta,Vegeterian,",80,,https://drive.google.com/file/d/121aq0uM8gS27m3xeCw7j1t4eUx1M0yV_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/CornCheesePasta.jpg,
Beverages,ProductClass,1,"Inventory,Food,Cafe,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Beverages.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Cafe,Beverages,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Cafe,Beverages,",,,,,
Coffee,ProductType,4,"Inventory,Food,Cafe,Beverages,Vegeterian,",20,,https://drive.google.com/file/d/1Euh2dH6rEeREBGnpoYhanuCocHz7zE4U/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Coffee.jpg,30
Hot Chocolate,ProductType,5,"Inventory,Food,Cafe,Beverages,Vegeterian,",30,,https://drive.google.com/file/d/1xdtXyic3BIoin2Z83htq4TfnveqmCMFz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/HotChocolate.jpg,50
Cappuccino,ProductType,6,"Inventory,Food,Cafe,Beverages,Vegeterian,",30,,https://drive.google.com/file/d/1i6vzef5SsIbTe9pv5_HQssODTUyGe7r1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Cappuccino.jpg,50
Cold Coffee Plain,ProductType,7,"Inventory,Food,Cafe,Beverages,Vegeterian,",40,,https://drive.google.com/file/d/1ox1jRPi-542g4V-t5yPuMbn0NOKwUPXo/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/ColdCoffeePlain.jpg,
Cold Coffee With Vanila,ProductType,8,"Inventory,Food,Cafe,Beverages,Vegeterian,",50,,https://drive.google.com/file/d/1fD33YXXzyE3UFBHM_DVuv4TkGBz0xG4-/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ColdCoffeeWithVanila.jpg,
Cold Coffee With Chocolate,ProductType,9,"Inventory,Food,Cafe,Beverages,Vegeterian,",50,,https://drive.google.com/file/d/1q7E2DtTjlsc5QXziqX1sEf2Nyb8mSRRL/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/ColdCoffeeWithChocolate.jpg,
Cold Coffee With Choco Crush,ProductType,10,"Inventory,Food,Cafe,Beverages,Vegeterian,",60,,https://drive.google.com/file/d/1mKcsGqXDLuE62CkxJ7vn2eX_xKQVRFiK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/ColdCoffeeWithChocoCrush.jpg,
Butterscotch Cold Coffee,ProductType,11,"Inventory,Food,Cafe,Beverages,Vegeterian,",50,,https://drive.google.com/file/d/1o4URMfCS8blj9qowvEQUlvZ53Zj5YqGo/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/ButterscotchColdCoffee.jpg,60
Cold Chocolate Plain,ProductType,12,"Inventory,Food,Cafe,Beverages,Vegeterian,",50,,https://drive.google.com/file/d/1eAg8EYHukSwTXb_Fiv1QCQXGEqr2OeiX/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/ColdChocolatePlain.jpg,
Cold Chocolate With Chocolate,ProductType,13,"Inventory,Food,Cafe,Beverages,Vegeterian,",60,,https://drive.google.com/file/d/1m2yDvaG_7DDWaNT3wT036cxGYIcHMlZ2/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/ColdChocolateWithChocolate.jpg,80
Cuka Thick Coffee,ProductType,14,"Inventory,Food,Cafe,Beverages,Vegeterian,",50,,https://drive.google.com/file/d/1dP9XHArxap99I2o_lClMzfrJOEdumsRx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/CukaThickCoffee.jpg,
Munch Thick Coffee,ProductType,15,"Inventory,Food,Cafe,Beverages,Vegeterian,",60,,https://drive.google.com/file/d/151OEsHSofwhbHIERw7JpXdotuutUH1xT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/MunchThickCoffee.jpg,60
Frolick Thick Coffee,ProductType,16,"Inventory,Food,Cafe,Beverages,Vegeterian,",80,,https://drive.google.com/file/d/1xxBNXwIaFW2S1PQYpuIToYeF9XL50HYC/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/FrolickThickCoffee.jpg,
Strawberry Milk Shake,ProductType,17,"Inventory,Food,Cafe,Beverages,Vegeterian,",50,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/StrawberryMilkShake.jpg,
Mango Milk Shake,ProductType,18,"Inventory,Food,Cafe,Beverages,Vegeterian,",50,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/MangoMilkShake.jpg,
Butterscotch Milk Shake,ProductType,19,"Inventory,Food,Cafe,Beverages,Vegeterian,",50,,https://drive.google.com/file/d/1cijghONREyga6sob7FrGAZdD1aqEIiuQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/ButterscotchMilkShake.jpg,
Black Current Blast Milk Shake,ProductType,20,"Inventory,Food,Cafe,Beverages,Vegeterian,",50,,https://drive.google.com/file/d/1jtX9OYyT4ZKO_LOMfWY6P0jEkj92SuZh/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/BlackCurrentBlastMilkShake.jpg,
Green Apple Milk Shake,ProductType,21,"Inventory,Food,Cafe,Beverages,Vegeterian,",50,,https://drive.google.com/file/d/1MR3rPxVrj-uHVqW2X0bUXEAvNMlIhdta/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/GreenAppleMilkshake.jpg,
Chocolate Milk Shake,ProductType,22,"Inventory,Food,Cafe,Beverages,Vegeterian,",50,,https://drive.google.com/file/d/1GAjSfbm10dvCYgcQgx5oCyFMYoVb_W_z/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/ChocolateMilkShake.jpg,
Chocolate With Chocolate Milk Shake,ProductType,23,"Inventory,Food,Cafe,Beverages,Vegeterian,",60,,https://drive.google.com/file/d/1rERBzgVApSbLOpA9JQYBBrLRFPVu4ykL/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/ChocolateWithChocolateMilkShake.jpg,
Strawberry With Vanila Milk Shake,ProductType,24,"Inventory,Food,Cafe,Beverages,Vegeterian,",60,,https://drive.google.com/file/d/1vZc4M80enywqntt0kPITZ0_Maw1fItkv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/StrawberryWithVanilaMilkShake.jpg,
Butterscotch With Vanila Milk Shake,ProductType,25,"Inventory,Food,Cafe,Beverages,Vegeterian,",60,,https://drive.google.com/file/d/15CMn8UZK5tjM-fgzGEWmIEjEDi6pIGPx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/ButterscotchWithVanilaMilkShake.jpg,
Mango With Vanila Milk Shake,ProductType,26,"Inventory,Food,Cafe,Beverages,Vegeterian,",60,,https://drive.google.com/file/d/157CM2ZtIVjfXxaUzHNDljVvfAbHQgLko/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/MangoWithVanilaMilkShake.jpg,
Green Apple With Vanila Milk Shake,ProductType,27,"Inventory,Food,Cafe,Beverages,Vegeterian,",60,,https://drive.google.com/file/d/1fzToxJ8R_qbi53GQDPz-POyRoByCi1fz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/GreenAppleWithVanilaMilkShake.jpg,
Blast With Vanila Milk Shake,ProductType,28,"Inventory,Food,Cafe,Beverages,Vegeterian,",60,,https://drive.google.com/file/d/1foWOffSxHTNe84LOw9uBhSiu5dX8-6mO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/BlastWithVanilaMilkShake.jpg,
Vanila Portion Sundae,ProductType,29,"Inventory,Food,Cafe,Beverages,Vegeterian,",40,,https://drive.google.com/file/d/11fqTgzE4A6G8S89irZp-X3LCat69qT6B/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/VanilaPortionSundae.jpg,
Chocolate Portion Sundae,ProductType,30,"Inventory,Food,Cafe,Beverages,Vegeterian,",50,,https://drive.google.com/file/d/1AgxpJQQ1kFq8IDCCmDiSA2sZJBxulHkF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/ChocolatePortionSundae.jpg,70
Vanila Choco Portion Sundae,ProductType,31,"Inventory,Food,Cafe,Beverages,Vegeterian,",50,,https://drive.google.com/file/d/1dRUchogwa0tsNtusRBGosx4Kf87stDM6/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/VanilaChocoPortionSundae.jpg,
Cad-a Full Sundae,ProductType,32,"Inventory,Food,Cafe,Beverages,Vegeterian,",100,, ,,
Cad-a Half Sundae,ProductType,33,"Inventory,Food,Cafe,Beverages,Vegeterian,",60,, ,,
Cad-B Full Sundae,ProductType,34,"Inventory,Food,Cafe,Beverages,Vegeterian,",100,, ,,
Cad-B Half Sundae,ProductType,35,"Inventory,Food,Cafe,Beverages,Vegeterian,",60,,,,
Cad-M Full Sundae,ProductType,36,"Inventory,Food,Cafe,Beverages,Vegeterian,",100,,,,
Cad-M Half Sundae,ProductType,37,"Inventory,Food,Cafe,Beverages,Vegeterian,",60,, ,,
Fruity Blizz Sundae,ProductType,38,"Inventory,Food,Cafe,Beverages,Vegeterian,",90,, ,,
Moco Choco Delight Sundae,ProductType,39,"Inventory,Food,Cafe,Beverages,Vegeterian,",90,,https://drive.google.com/file/d/1TgvcgK9eC2gLc8s3MkZwJj_rykIisVUh/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/MocoChocoDelightSundae.jpg,
Dark Passion Sundae,ProductType,40,"Inventory,Food,Cafe,Beverages,Vegeterian,",100,,https://drive.google.com/file/d/1ghWafyUWHiT2uF9IxpSALlwkXeSYyZAP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/DarkPassionSundae.jpg,120
Death By Chocolate Sundae,ProductType,41,"Inventory,Food,Cafe,Beverages,Vegeterian,",100,,https://drive.google.com/file/d/1D465ZkHCdH33gOXUpyWHKej4DIVd_Pfk/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/DeathByChocolateSundae.jpg,120
Vanila Kaju Sundae,ProductType,42,"Inventory,Food,Cafe,Beverages,Vegeterian,",110,, ,,
Cafe Frappe,ProductType,43,"Inventory,Food,Cafe,Beverages,Vegeterian,",70,, ,,90
Cold Chocolate Frappe,ProductType,44,"Inventory,Food,Cafe,Beverages,Vegeterian,",80,,https://drive.google.com/file/d/1R75paR-X83CDQNQcg26Esvu_tdGSP9WE/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/ColdChocolateFrappe.jpg,100
Chocolate Cafe Oreo Frappe,ProductType,45,"Inventory,Food,Cafe,Beverages,Vegeterian,",90,,https://drive.google.com/file/d/1oNHBdYdIIg63U1Of1AuZupuIjU3mkqGr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/ChocolateCaféOreoFrappe.jpg,110
Cafe Oreo Frappe,ProductType,46,"Inventory,Food,Cafe,Beverages,Vegeterian,",80,,https://drive.google.com/file/d/1SxK0oWYsIpTiJRgthkObB4JMAiejCnVz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/CaféOreoFrappe.png,100
Choco Frappe With Vanilla,ProductType,47,"Inventory,Food,Cafe,Beverages,Vegeterian,",90,,https://drive.google.com/file/d/1pkUMAeS6vxazt7VPSkRoFMJH9je3MS7Y/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/ChocoFrappeWithVanilla.jpg,100
Choco Frappe With Chocolate,ProductType,48,"Inventory,Food,Cafe,Beverages,Vegeterian,",80,,https://drive.google.com/file/d/1WlnGFHUyNlHv-hUpUb_4hZCVTQntxntn/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/ChocoFrappeWithChocolate.jpg,120
Devil's Own Frappe,ProductType,49,"Inventory,Food,Cafe,Beverages,Vegeterian,",80,, ,,
Kit Kat Frappe,ProductType,50,"Inventory,Food,Cafe,Beverages,Vegeterian,",90,,https://drive.google.com/file/d/1Uf6vipq0NU-D9CEa1_TvMUBUIcoGdoWL/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/KitKatFrappe.jpg,
Lime Soda,ProductType,51,"Inventory,Food,Cafe,Beverages,Vegeterian,",40,,https://drive.google.com/file/d/1VGnu33Q9m48r4yCwP6OWo-0P593QbJfb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/LimeSoda.jpg,60
Strawberry Soda,ProductType,52,"Inventory,Food,Cafe,Beverages,Vegeterian,",50,,https://drive.google.com/file/d/1twhj7ZF1RUy4P8T9XKIl4EdQ6s3IUJ3B/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/StrawberrySoda.jpg,70
Kiwi Cooler,ProductType,53,"Inventory,Food,Cafe,Beverages,Vegeterian,",50,,https://drive.google.com/file/d/1dOz7rDFV_J3GgD0926qp5yJvs0Kof39Y/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/KiwiCooler.jpg,70
Green Apple Soda,ProductType,54,"Inventory,Food,Cafe,Beverages,Vegeterian,",50,,https://drive.google.com/file/d/10F7-_MXoZjp3T6IYreMy_cDZmiKwMb3o/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/GreenAppleSoda.jpg,70
Indian Special Mocktail,ProductType,55,"Inventory,Food,Cafe,Beverages,Vegeterian,",50,, ,,
Strawberry Blush Mocktail,ProductType,56,"Inventory,Food,Cafe,Beverages,Vegeterian,",50,,https://drive.google.com/file/d/1ynJ5s98Uk2WX1rgKsVaYFzG-7de6MCE9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/StrawberryBlushMocktail.jpg,70
Cool Blue Mocktail,ProductType,57,"Inventory,Food,Cafe,Beverages,Vegeterian,",50,,https://drive.google.com/file/d/1uBijQJYvA4oEMNCpoi6uTbR16R2wsk8Q/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/CoolBlueMocktail.jpg,70
