label,nodeType,order,path,price,description,link,imageLink,Zomato,Swiggy
Chicken Mughlai,ProductType,29,"Inventory,Food,Restaurant,Main Course,NonVegeterian,",180,,https://drive.google.com/file/d/1pMnfMUF0vm7uxteEncpqo-ah9Zh9VB37/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/ChickenMughlai.jpg,,
Chicken Noorjahan,ProductType,30,"Inventory,Food,Restaurant,Main Course,NonVegeterian,",170,,https://drive.google.com/file/d/1RT6rlSQbQOfZERoIS6eyjxJrpBasTaE5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/ChickenNoorjahan.jpg,,
Chicken Kasturi,ProductType,31,"Inventory,Food,Restaurant,Main Course,NonVegeterian,",220,,https://drive.google.com/file/d/11Pl5CO-kdS9na-Z_UNlnoQZ7j8bBWZEQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/ChickenKasturi.jpg,250,
Chicken Mumtaz,ProductType,32,"Inventory,Food,Restaurant,Main Course,NonVegeterian,",220,,https://drive.google.com/file/d/1rw_0-zDDHk6fDhVRqq1Oys-3ohpZPqZb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food1415062022/ChickenMumtaz.jpg,,
Chicken Murgh Mussallam,ProductType,33,"Inventory,Food,Restaurant,Main Course,NonVegeterian,",550,,https://drive.google.com/file/d/1w5Ri_v44sec8rnk6OKTg5RxDRTGc9pbS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220224/ChickenMurghMussallam.jpg,,
Chicken Murgh Mussallam Full,ProductUnit,34,"Inventory,Food,Restaurant,Main Course,NonVegeterian,Chicken Murgh Mussallam,",550,,,,,
Chicken Murgh Mussallam Half,ProductUnit,35,"Inventory,Food,Restaurant,Main Course,NonVegeterian,Chicken Murgh Mussallam,",300,,,,,
Chicken Tikka Masala,ProductType,36,"Inventory,Food,Restaurant,Main Course,NonVegeterian,",180,,https://drive.google.com/file/d/19zFXY_pxa-UVhenZK8gwh6DxMFSuAhzf/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenTikkaMasala.jpg,,
Chicken Maratha,ProductType,37,"Inventory,Food,Restaurant,Main Course,NonVegeterian,",180,,https://drive.google.com/file/d/1Yhg8BYlP_JPz9CrxwzErNLTEnYIF0_Jd/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/ChickenMaratha.jpg,,
Chicken Patiala,ProductType,38,"Inventory,Food,Restaurant,Main Course,NonVegeterian,",200,,https://drive.google.com/file/d/1urDvk0ZDWdl_BFdhkulJbcMen-NMHF-h/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/ChickenPatiala.jpg,,
Chicken Lapeta,ProductType,39,"Inventory,Food,Restaurant,Main Course,NonVegeterian,",180,,https://drive.google.com/file/d/1IAN_u53Nx3sgkcuN1RbmJb88rxcHmTzs/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenLapeta.jpg,,
Chicken Ratnagiri,ProductType,40,"Inventory,Food,Restaurant,Main Course,NonVegeterian,",200,,,,,
Chicken Achari,ProductType,41,"Inventory,Food,Restaurant,Main Course,NonVegeterian,",220,,https://drive.google.com/file/d/1s9Anoj15yB-x5QBqqlEW71OBfvKGF_qE/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/ChickenAchari.jpg,,
Chicken Badami,ProductType,42,"Inventory,Food,Restaurant,Main Course,NonVegeterian,",220,,https://drive.google.com/file/d/1PKlmVOtdoY9WkbQ80-OliTFZ_G-FJGKq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/ChickenBadami.jpg,,
Shawarma,ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/1Y54uPsTWjJovVUmdEGjBCx5cggJtSNE8/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food03022022/Shawarma.jpg,,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Shawarma,",,,,,,
Vegeterian,ProductLine,3,"Inventory,Food,Restaurant,Shawarma,",,,,,,
Chicken Shawarma,ProductType,4,"Inventory,Food,Restaurant,Shawarma,NonVegeterian,",70,,https://drive.google.com/file/d/1zAg5uhTgvHObBrNZkRF4QwOivb_3P1il/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/ChickenShawarma.jpg,,
Chicken Tikka Shawarma,ProductType,5,"Inventory,Food,Restaurant,Shawarma,NonVegeterian,",80,,https://drive.google.com/file/d/10R74pgSG6YtIy8bzJyEgqjQGD_lc9eQf/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenTikkaShawarma.jpg,,
Chinese Starters,ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/1JChnKAzTY3cENtv-NqG-NJYgkG1q955E/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/foodpendinglinks20220531/ChineseStarters.jpg,,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Chinese Starters,",,,,,,
Vegeterian,ProductLine,3,"Inventory,Food,Restaurant,Chinese Starters,",,,,,,
Chicken Kantaki,ProductType,4,"Inventory,Food,Restaurant,Chinese Starters,NonVegeterian,",150,,https://drive.google.com/file/d/16TVqnnObmBwYE1iaDi7FC1Wn8G293TW8/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenKantaki.jpg,,
Chicken 65,ProductType,5,"Inventory,Food,Restaurant,Chinese Starters,NonVegeterian,",170,,https://drive.google.com/file/d/1KiB00yMYljrQJTd8pi_-yERqqS-9omgS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Chicken65.jpg,,
Chicken Lollipop 8pcs,ProductType,6,"Inventory,Food,Restaurant,Chinese Starters,NonVegeterian,",150,,https://drive.google.com/file/d/1qrqp6iPzALfo_Gy2Bkjpsn2gsiF5d_SQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenLollipop8pcs.jpg,,
Chicken Lollipop KFC 8 pcs,ProductType,7,"Inventory,Food,Restaurant,Chinese Starters,NonVegeterian,",240,,https://drive.google.com/file/d/12_IlX-F7ZvKKzNIgag2pPRggeRbBFvPv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/ChickenLollipopKFC8pcs.jpg,,
Chicken Apple Schezwan,ProductType,8,"Inventory,Food,Restaurant,Chinese Starters,NonVegeterian,",240,,https://drive.google.com/file/d/1sMQ5xA0_j0s_K3-zaAmEKxv3qpQOH6CN/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/ChickenAppleSchezwan.jpg,,
Chicken Garlic,ProductType,9,"Inventory,Food,Restaurant,Chinese Starters,NonVegeterian,",250,,https://drive.google.com/file/d/1DA1aGftxttdGBEkGsCZu8TWnLqvA_PnM/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenGarlic.jpg,,
Chicken Popcorn,ProductType,10,"Inventory,Food,Restaurant,Chinese Starters,NonVegeterian,",180,,https://drive.google.com/file/d/1srtU23pXrhBp8BcTvePe4T3DRl_hvgLr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenPopcorn.jpg,,
Chicken Manchurian,ProductType,11,"Inventory,Food,Restaurant,Chinese Starters,NonVegeterian,",140,,https://drive.google.com/file/d/1bda5swwEFGvjQlk_NAqTfTgkbaWFSX_V/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenManchurian.jpg,140,
Chicken Crispy,ProductType,12,"Inventory,Food,Restaurant,Chinese Starters,NonVegeterian,",150,,https://drive.google.com/file/d/1uR2GNv5IoIsrnFaGWRgpoGxp8X1aTUVY/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenCrispy.jpg,,
Chicken Lollipop Munaz,ProductType,13,"Inventory,Food,Restaurant,Chinese Starters,NonVegeterian,",180,,,,,
Chicken Chilli,ProductType,14,"Inventory,Food,Restaurant,Chinese Starters,NonVegeterian,",140,,https://drive.google.com/file/d/1zccr03DUmOBDqoID5-I1IkcG9nR33fue/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenChilli.jpg,,
Chicken Garlic Tandoor,ProductType,15,"Inventory,Food,Restaurant,Chinese Starters,NonVegeterian,",700,,https://drive.google.com/file/d/1_DmP7haDEBJUhyWcnUXRgs7EEFcRcTvN/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/ChickenGarlicTandoor.jpg,,
Chicken Garlic Tandoor Full,ProductUnit,16,"Inventory,Food,Restaurant,Chinese Starters,NonVegeterian,Chicken Garlic Tandoor,",700,,https://drive.google.com/file/d/1fRBuq0IDaf2qTuYsn3P0RoTLy8-J5hBV/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/ChickenGarlicTandoorFull.jpg,,
Chicken Garlic Tandoor Half,ProductUnit,17,"Inventory,Food,Restaurant,Chinese Starters,NonVegeterian,Chicken Garlic Tandoor,",350,,https://drive.google.com/file/d/1dKsQYE0jd5bQiR-uONUkfcBssvb5PKKS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/ChickenGarlicTandoorHalf.jpg,,
Chicken Tandoori,ProductType,18,"Inventory,Food,Restaurant,Chinese Starters,NonVegeterian,",500,,https://drive.google.com/file/d/1WlsvcyYyU9mZXDHlzoLVNwQ8JF_WAj5Q/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenTandooriFull.jpg,,
Chicken Tandoori Full,ProductUnit,19,"Inventory,Food,Restaurant,Chinese Starters,NonVegeterian,Chicken Tandoori,",500,,https://drive.google.com/file/d/1WtS9O3XVpgq9-mUPuTBQQFLXAjrLodPx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenTandooriFull.jpg,,
Chicken Tandoori Half,ProductUnit,20,"Inventory,Food,Restaurant,Chinese Starters,NonVegeterian,Chicken Tandoori,",300,,https://drive.google.com/file/d/1SOqQCUJJweBBc-U9Auh5ahkIQbaIHhRn/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenTandooriHalf.jpg,300,
Chicken Lucknowi Seekh,ProductType,21,"Inventory,Food,Restaurant,Chinese Starters,NonVegeterian,",180,,,,,
Chicken Banjara Kabab,ProductType,22,"Inventory,Food,Restaurant,Chinese Starters,NonVegeterian,",180,,https://drive.google.com/file/d/1FiiGCdOAneTCxIkDPZRv9MgjMvJ9Cpjo/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenBanjaraKabab.jpg,,
Chicken Tikka Kabab,ProductType,23,"Inventory,Food,Restaurant,Chinese Starters,NonVegeterian,",180,,https://drive.google.com/file/d/1_WM1g_4F1zLLMN8IrYDDil1A_ZOhesT4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenTikkaKabab.jpg,,
Chicken Pahadi Kabab,ProductType,24,"Inventory,Food,Restaurant,Chinese Starters,NonVegeterian,",180,,https://drive.google.com/file/d/1vXiCFO_16TZRp1bYvXvoIPu9Uu26UXQB/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenPahadiKabab.jpg,,
Chicken Afghani Tangadi 2pcs,ProductType,25,"Inventory,Food,Restaurant,Chinese Starters,NonVegeterian,",200,,https://drive.google.com/file/d/12NMB_DdJq_Q1WtuCMEAZ_zG0iAcvj1TP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/ChickenAfghaniTangadi2pcs.jpg,,
Chicken Tandoori Munaz,ProductType,26,"Inventory,Food,Restaurant,Chinese Starters,NonVegeterian,",700,,,,,
Chicken Tandoori Munaz Full,ProductUnit,27,"Inventory,Food,Restaurant,Chinese Starters,NonVegeterian,Chicken Tandoori Munaz,",700,,,,,
Chicken Tandoori Munaz Half,ProductUnit,28,"Inventory,Food,Restaurant,Chinese Starters,NonVegeterian,Chicken Tandoori Munaz,",400,,,,,
Chicken Schezwan Tandoori,ProductType,29,"Inventory,Food,Restaurant,Chinese Starters,NonVegeterian,",700,,https://drive.google.com/file/d/11DLC9fCG6fO9JVWMdwup4GOfaLLdRPvw/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenSchezwanTandooriHalf.jpg,,
Chicken Schezwan Tandoori Full,ProductUnit,30,"Inventory,Food,Restaurant,Chinese Starters,NonVegeterian,Chicken Schezwan Tandoori,",700,,https://drive.google.com/file/d/1QDrbXgdx28toiQEVKemES_19s-pl5yeD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenSchezwanTandooriFull.jpg,,
Chicken Schezwan Tandoori Half,ProductUnit,31,"Inventory,Food,Restaurant,Chinese Starters,NonVegeterian,Chicken Schezwan Tandoori,",400,,https://drive.google.com/file/d/1ozLuBqZfSs9HGcig8HcXXs18j8xIBP0s/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food280122/ChickenSchezwanTandooriHalf.jpg,,
Kapsa Special,ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/1WbBeAxIJGSEijKBrBG2eVqtv-IJar0Zh/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/KapsaSpecial.jpg,,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Kapsa Special,",,,,,,
Vegeterian,ProductLine,3,"Inventory,Food,Restaurant,Kapsa Special,",,,,,,
Chicken Tandoor Kapsa,ProductType,4,"Inventory,Food,Restaurant,Kapsa Special,NonVegeterian,",650,,https://drive.google.com/file/d/1jBEBAJr7oOcM0GV5AEt-b2L0SKDqy4eo/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/ChickenTandoorKapsa.jpg,,
Chicken Tandoor Kapsa Full,ProductUnit,5,"Inventory,Food,Restaurant,Kapsa Special,NonVegeterian,Chicken Tandoor Kapsa,",650,,https://drive.google.com/file/d/10zSdLXwO5YEsDr00UTcpoxzc8hGiyKgj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/ChickenTandoorKapsaFull.jpg,,
Chicken Tandoor Kapsa Half,ProductUnit,6,"Inventory,Food,Restaurant,Kapsa Special,NonVegeterian,Chicken Tandoor Kapsa,",350,,https://drive.google.com/file/d/1R6Z-jOqraecUzrGapUuzw0-D91JjQlfm/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/ChickenTandoorKapsaHalf.jpg,,
Chicken Tikka Kapsa,ProductType,7,"Inventory,Food,Restaurant,Kapsa Special,NonVegeterian,",750,,https://drive.google.com/file/d/1-zlf_wfFdBQudCURiF2ToGaORsD837Xc/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/ChickenTikkaKapsa.jpg,,
Chicken Tikka Kapsa Full,ProductUnit,8,"Inventory,Food,Restaurant,Kapsa Special,NonVegeterian,Chicken Tikka Kapsa,",750,,https://drive.google.com/file/d/1pjyCMRvALuAK1LuGFbqKSGXkAPq3k4Qf/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/ChickenTikkaKapsaFull.jpg,,
Chicken Tikka Kapsa Half,ProductUnit,9,"Inventory,Food,Restaurant,Kapsa Special,NonVegeterian,Chicken Tikka Kapsa,",400,,https://drive.google.com/file/d/19oO8dPtUB1Lva51cPLjQtFbWMRpjQSQA/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/ChickenTikkaKapsaHalf.jpg,,
Chicken Kantaki Kapsa,ProductType,10,"Inventory,Food,Restaurant,Kapsa Special,NonVegeterian,",750,,,,,
Chicken Kantaki Kapsa Full,ProductUnit,11,"Inventory,Food,Restaurant,Kapsa Special,NonVegeterian,Chicken Kantaki Kapsa,",750,,,,,
Chicken Kantaki Kapsa Half,ProductUnit,12,"Inventory,Food,Restaurant,Kapsa Special,NonVegeterian,Chicken Kantaki Kapsa,",400,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,  /;,,,,
,,,,,,,,,
,,,                                                                                                                              ';,,,,,,
